id;from;to;text;text to check;where;number;nouns;determiners;conjuctions;adjectives;prepositions;pronouns;verbs;adverbs;undefined;time
795;DARTH SIDIOUS;NUTE;Viceroy, is the planet secure?;;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;5;0;0;0;0;0;0;0;0;0;45
796;NUTE;DARTH SIDIOUS;Yes, my Lord, we have taken over the last pockets of primitive life forms. We are in complete control of the planet now.;;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;23;0;0;0;0;0;0;0;0;0;207
797;DARTH SIDIOUS;NUTE;Good. I will see to it that in the Senate, things stay as they are. I am sending Darth Maul to join you. He will deal with the Jedi.;;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;29;0;0;0;0;0;0;0;0;0;261
798;NUTE;DARTH SIDIOUS;Yes, my Lord.;;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;3;0;0;0;0;0;0;0;0;0;27
799;RUNE;NUTE;A Sith lord here with us?!;;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;6;0;0;0;0;0;0;0;0;0;54
800;RIC OLIE;ANAKIN: The forward stabalizer.;;;INT. SPACE - NABOO SPACECRAFT COCKPIT;0;0;0;0;0;0;0;0;0;0;0
801;ANAKIN;RIC OLIE;And those control the pitch?;;INT. SPACE - NABOO SPACECRAFT COCKPIT;5;0;0;0;0;0;0;0;0;0;45
802;RIC OLIE;ANAKIN;You catch on pretty quick.;;INT. SPACE - NABOO SPACECRAFT COCKPIT;5;0;0;0;0;0;0;0;0;0;45
803;CAPT. PANAKA;AMIDALA;The moment we land the Federation will arrest you, and force you to sign the treaty.;;INT. NABOO SPACECRAFT - QUEEN'S CHAMBERS;16;0;0;0;0;0;0;0;0;0;144
804;QUI-GON;AMIDALA;I agree I'm not sure what you hope to accomplish by this.;;INT. NABOO SPACECRAFT - QUEEN'S CHAMBERS;12;0;0;0;0;0;0;0;0;0;108
805;AMIDALA;QUI-GON;I'm going to take back what's ours.;;INT. NABOO SPACECRAFT - QUEEN'S CHAMBERS;7;0;0;0;0;0;0;0;0;0;63
806;CAPT. PANAKA;AMIDALA;There are only twelve of us, Your Highness we have no army.;;INT. NABOO SPACECRAFT - QUEEN'S CHAMBERS;12;0;0;0;0;0;0;0;0;0;108
807;QUI-GON;AMIDALA;I cannot fight a war for you, Your Highness, only protect you.;;INT. NABOO SPACECRAFT - QUEEN'S CHAMBERS;12;0;0;0;0;0;0;0;0;0;108
808;AMIDALA;JAR JAR;Jar Jar Binks!;;INT. NABOO SPACECRAFT - QUEEN'S CHAMBERS;3;0;0;0;0;0;0;0;0;0;27
809;JAR JAR;AMIDALA;Mesa, Your Highness?;;INT. NABOO SPACECRAFT - QUEEN'S CHAMBERS;3;0;0;0;0;0;0;0;0;0;27
810;AMIDALA;JAR JAR;Yes. I need your help.;;INT. NABOO SPACECRAFT - QUEEN'S CHAMBERS;5;0;0;0;0;0;0;0;0;0;45
811;RIC OLIE;CAPT. PANAKA;I have one battleship on my scope.;;INT. NABOO CRUISER COCKPIT - DAY;7;0;0;0;0;0;0;0;0;0;63
812;OBI-WAN;CAPT. PANAKA;A droid control ship.;;INT. NABOO CRUISER COCKPIT - DAY;4;0;0;0;0;0;0;0;0;0;36
813;CAPT. PANAKA;OBI-WAN;They've probably spotted us.;;INT. NABOO CRUISER COCKPIT - DAY;4;0;0;0;0;0;0;0;0;0;36
814;OBI-WAN;CAPT. PANAKA;We haven't much time.;;INT. NABOO CRUISER COCKPIT - DAY;4;0;0;0;0;0;0;0;0;0;36
815;OBI-WAN;QUI-GON;Jar Jar is on his way to the Gungan city, Master.;;EXT. NABOO SWAMP - DAY;11;0;0;0;0;0;0;0;0;0;99
816;QUI-GON;OBI-WAN;Good.;;EXT. NABOO SWAMP - DAY;1;0;0;0;0;0;0;0;0;0;9
817;OBI-WAN;QUI-GON;Do you think the Queen's idea will work?;;EXT. NABOO SWAMP - DAY;8;0;0;0;0;0;0;0;0;0;72
818;QUI-GON;OBI-WAN;The Gungans will not easily be swayed, and we cannot use our power to help her.;;EXT. NABOO SWAMP - DAY;16;0;0;0;0;0;0;0;0;0;144
819;OBI-WAN;QUI-GON;I'm I'm sorry for my behavior, Master. It is not my place to disagree with you about the boy. I am grateful you think I am ready for the trials.;;EXT. NABOO SWAMP - DAY;30;0;0;0;0;0;0;0;0;0;270
820;QUI-GON;OBI-WAN;You have been a good apprentice. You are much wiser than Iam, Obi-Wan. I foresee you will become a great Jedi Knight.;;EXT. NABOO SWAMP - DAY;22;0;0;0;0;0;0;0;0;0;198
821;JAR JAR;QUI-GON;Dare-sa nobody dare. All gone. Some kinda fight, I tink. Sorry, no Gungas no Gungas.;;EXT. NABOO SWAMP LAKE - DAY;15;0;0;0;0;0;0;0;0;0;135
822;OBI-WAN;QUI-GON;Do you think they have been taken to camps?;;EXT. NABOO SWAMP LAKE - DAY;9;0;0;0;0;0;0;0;0;0;81
823;CAPT. PANAKA;QUI-GON;More likely they were wiped out.;;EXT. NABOO SWAMP LAKE - DAY;6;0;0;0;0;0;0;0;0;0;54
824;JAR JAR;QUI-GON;No mesa no tink so. Gungan hiden. When in trouble, go to sacred place. Mackineeks no find them dare.;;EXT. NABOO SWAMP LAKE - DAY;19;0;0;0;0;0;0;0;0;0;171
825;QUI-GON;JAR JAR;Do you know where they are?;;EXT. NABOO SWAMP LAKE - DAY;6;0;0;0;0;0;0;0;0;0;54
826;JAR JAR;BOSS NASS;Heyo dadee Big Boss Nass, Your Honor.;;EXT. NABOO SACRED TEMPLE RUINS - DAY;7;0;0;0;0;0;0;0;0;0;63
827;BOSS NASS;JAR JAR;Jar Jar. Who's da uss-en others?;;EXT. NABOO SACRED TEMPLE RUINS - DAY;6;0;0;0;0;0;0;0;0;0;54
828;AMIDALA;BOSS NASS;I am Queen Amidala of the Naboo I come before you in peace.;;EXT. NABOO SACRED TEMPLE RUINS - DAY;13;0;0;0;0;0;0;0;0;0;117
829;BOSS NASS;AMIDALA;Naboo biggen. Yousa bringen da Mackineeks Dya busten uss-enomm. Yousa all bombad. Yousa all die'n, mesa tink.;;EXT. NABOO SACRED TEMPLE RUINS - DAY;17;0;0;0;0;0;0;0;0;0;153
830;AMIDALA;BOSS NASS;We have searched you out because we wish to form an alliance.;;EXT. NABOO SACRED TEMPLE RUINS - DAY;12;0;0;0;0;0;0;0;0;0;108
831;PADME;BOSS NASS;Your Honor;;EXT. NABOO SACRED TEMPLE RUINS - DAY;2;0;0;0;0;0;0;0;0;0;18
832;BOSS NASS;PADME;Whosa dis?;;EXT. NABOO SACRED TEMPLE RUINS - DAY;2;0;0;0;0;0;0;0;0;0;18
833;PADME;BOSS NASS;I am Queen Amidala. This is my decoy my protection my loyal bodyguard. I am sorry for my deception, but under the circumstances it has become necessary to protect myself. Although we do not always agree, Your Honor, our two great societies have always lived in peace until now. The Trade Federation has destroyed all that we have worked so hard to build. You are in hiding, my people are in camps. If we do not act quickly, all will be lost forever I ask you to help us no, I beg you to help us. We are your humble servants our fate is in your hands.;;EXT. NABOO SACRED TEMPLE RUINS - DAY;107;0;0;0;0;0;0;0;0;0;963
834;BOSS NASS;PADME;Yousa no tinken yousa greater den da Gungans Mesa like dis. Maybe wesa bein friends.;;EXT. NABOO SACRED TEMPLE RUINS - DAY;15;0;0;0;0;0;0;0;0;0;135
835;NUTE;DARTH SIDIOUS;we've sent out patrols. We've already located their starship in the swamp It won't be long, My Lord.;;INT. NABOO PALACE - THRONE ROOM - DAY;18;0;0;0;0;0;0;0;0;0;162
836;DARTH SIDIOUS;NUTE;This is an unexpected move for her. It's too aggresive Lord Maul, be mindful.;;INT. NABOO PALACE - THRONE ROOM - DAY;14;0;0;0;0;0;0;0;0;0;126
837;DARTH SIDIOUS;DARTH MAUL;Be patient Let them make the first move.;;INT. NABOO PALACE - THRONE ROOM - DAY;8;0;0;0;0;0;0;0;0;0;72
838;DARTH MAUL;DARTH SIDIOUS;Yes, my Master.;;INT. NABOO PALACE - THRONE ROOM - DAY;3;0;0;0;0;0;0;0;0;0;27
839;GUNGAN LOOKOUT;ANAKIN;Daza comen!;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;2;0;0;0;0;0;0;0;0;0;18
840;ANAKIN;PADME;All right. They're here!;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;4;0;0;0;0;0;0;0;0;0;36
841;BOSS NASS;JAR JAR;Yousa doen grand. Jar Jar bringen da Naboo together.;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;9;0;0;0;0;0;0;0;0;0;81
842;JAR JAR;BOSS NASS;Oh, no, no, no;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;4;0;0;0;0;0;0;0;0;0;36
843;BOSS NASS;JAR JAR;So, wesa maken yousa Bombad General.;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;6;0;0;0;0;0;0;0;0;0;54
844;JAR JAR;BOSS NASS;General?! Oh, no;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;3;0;0;0;0;0;0;0;0;0;27
845;PADME;CAPT. PANAKA;What is the situation?;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;4;0;0;0;0;0;0;0;0;0;36
846;CAPT. PANAKA;PADME;Almost everyone's in camps. A few hundred police and guards have formed an underground movement. I brought as many of the keaders as I could. The Federation Army's also much larger than we thought, and much stronger. Your Highness, this is a battle I do not think we can win.;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;50;0;0;0;0;0;0;0;0;0;450
847;PADME;CAPR. PANAKA;The battle is a diversion. The Gungans must draw the Droid Army away from the cities. We can enter the city using the secret passages on the waterfall side. Once we get to the main entrance, Captain Panaka will create a diversion, so that we can enter the palace and capture the Viceroy. Without the Viceroy, they will be lost and confused. What do you think, Master Jedi?;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;68;0;0;0;0;0;0;0;0;0;612
848;QUI-GON;PADME;The Viceroy will be well guarded.;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;6;0;0;0;0;0;0;0;0;0;54
849;CAPT. PANAKA;PADME;The difficulty's getting into the throne room. Once we're inside, we shouldn't have a problem.;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;15;0;0;0;0;0;0;0;0;0;135
850;QUI-GON;BOSS NASS;There is a possibility with this diversion many Gungans will be killed.;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;12;0;0;0;0;0;0;0;0;0;108
851;BOSS NASS;QUI-GON;Wesa ready to do are-sa part.;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;6;0;0;0;0;0;0;0;0;0;54
852;PADME;QUI-GON;We have a plan which should immobilize the Droid Army. We will send what pilots we have to knock out the Droid control ship which is orbiting the planet. If we can get past their rayshields, we can sever communication and their droids will be helpless.;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;46;0;0;0;0;0;0;0;0;0;414
853;QUI-GON;PADME;A well-conceived plan. However, there's great risk. The weapons on your fighters may not penetrate the shields on the control ship.;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;21;0;0;0;0;0;0;0;0;0;189
854;OBI-WAN;PADME;And there's an even bigger danger. If the Vicroy escapes, Your Highness, he will return with another droid army.;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;19;0;0;0;0;0;0;0;0;0;171
855;PADME;OBI-WAN;That is why we must not fail to get to the Viceroy. Everything depends on it.;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;16;0;0;0;0;0;0;0;0;0;144
856;ARTOO;PADME;beeps;;EXT. NABOO EDGE OF SWAMP/ GRASS PLAINS - DAY;1;0;0;0;0;0;0;0;0;0;9
857;DARTH SIDIOUS;NUTE;she is more foolish than I thought.;;INT. THEED - PALACE - THRONE ROOM - DAY;7;0;0;0;0;0;0;0;0;0;63
858;NUTE;DARTH SIDIOUS;We are sending all available troops to meet this army of hers assembling near the swamp. It appears to be made up of primitives. We do not expect much resistance.;;INT. THEED - PALACE - THRONE ROOM - DAY;30;0;0;0;0;0;0;0;0;0;270
859;NUTE;DARTH SIDIOUS;I have your approval to proceed then, My Lord.;;INT. THEED - PALACE - THRONE ROOM - DAY;9;0;0;0;0;0;0;0;0;0;81
860;DARTH SIDIOUS;NUTE;Proceed. Wipe them put all of them.;;INT. THEED - PALACE - THRONE ROOM - DAY;7;0;0;0;0;0;0;0;0;0;63
861;GENERAL CEEL;SOLDATS;Halt! Energize the shields.;;INT. NABOO SWAMP LAKE - DAY;4;0;0;0;0;0;0;0;0;0;36
862;QUI-GON;ANAKIN;Once we get inside, Annie, you find a safe placeto hide and stay there.;;EXT. THEED - CENTRAL PLAZA - DAY;14;0;0;0;0;0;0;0;0;0;126
863;ANAKIN;QUI-GON;Sure.;;EXT. THEED - CENTRAL PLAZA - DAY;1;0;0;0;0;0;0;0;0;0;9
864;QUI-GON;ANAKIN;And stay there!;;EXT. THEED - CENTRAL PLAZA - DAY;3;0;0;0;0;0;0;0;0;0;27
865;NUTE;RUNE;I thought the battle was going to take place far from here this is too close!;;INT. THEED - PALACE THRONE ROOM - DAY;16;0;0;0;0;0;0;0;0;0;144
866;NUTE;OOM-9;Activate the droids;;INT. THEED - PALACE THRONE ROOM - DAY;3;0;0;0;0;0;0;0;0;0;27
867;OOM-9;NUTE;Yes, sir.;;INT. THEED - PALACE THRONE ROOM - DAY;2;0;0;0;0;0;0;0;0;0;18
868;PADME;PILOTS;Get to your ships!;;INT. THEED - CENTRAL HANGER - DAY;4;0;0;0;0;0;0;0;0;0;36
869;QUI-GON;ANAKIN;Ani, find cover.;;INT. THEED - CENTRAL HANGER - DAY;3;0;0;0;0;0;0;0;0;0;27
870;ARTOO;ANAKIN;whistles;;INT. THEED - CENTRAL HANGER - DAY;1;0;0;0;0;0;0;0;0;0;9
871;ANAKIN;ARTOO;Hey! Wait for me.;;INT. THEED - CENTRAL HANGER - DAY;4;0;0;0;0;0;0;0;0;0;36
872;ARTOO;ANAKIN;whistles;;INT. THEED - CENTRAL HANGER - DAY;1;0;0;0;0;0;0;0;0;0;9
873;PADME;CAPT. PANAKA;My guess is the Viceroy is in the throne room.;;INT. THEED - CENTRAL HANGER - DAY;10;0;0;0;0;0;0;0;0;0;90
874;CAPT. PANAKA;SOLDATS;Red group! Blue group! Everybody, this way!;;INT. THEED - CENTRAL HANGER - DAY;7;0;0;0;0;0;0;0;0;0;63
875;ANAKIN;QUI-GON;Hey, wait for me!;;INT. THEED - CENTRAL HANGER - DAY;4;0;0;0;0;0;0;0;0;0;36
876;QUI-GON;ANAKIN;No, Annie, you stay there. Stay right where you are.;;INT. THEED - CENTRAL HANGER - DAY;10;0;0;0;0;0;0;0;0;0;90
877;ANAKIN;QUI-GON;But, I;;INT. THEED - CENTRAL HANGER - DAY;2;0;0;0;0;0;0;0;0;0;18
878;QUI-GON;ANAKIN;Stay in that cockpit.;;INT. THEED - CENTRAL HANGER - DAY;4;0;0;0;0;0;0;0;0;0;36
879;QUI-GON;AMIDALA;We'll handle this.;;INT. THEED - CENTRAL HANGER - DAY;3;0;0;0;0;0;0;0;0;0;27
880;ARTOO;ANAKIN;beeps;;INT. THEED - CENTRAL HANGER - DAY;1;0;0;0;0;0;0;0;0;0;9
881;ANAKIN;ARTOO;We gotta do something, ARTOO.;;INT. THEED - CENTRAL HANGER - DAY;5;0;0;0;0;0;0;0;0;0;45
882;ARTOO;ANAKIN;beeps;;INT. THEED - CENTRAL HANGER - DAY;1;0;0;0;0;0;0;0;0;0;9
883;ANAKIN;ARTOO;Where's the trigger? Oops, wrong one Maybe this one;;INT. THEED - CENTRAL HANGER - DAY;9;0;0;0;0;0;0;0;0;0;81
884;ARTOO;ANAKIN;beeps;;INT. THEED - CENTRAL HANGER - DAY;1;0;0;0;0;0;0;0;0;0;9
885;ANAKIN;ARTOO;It's on automatic pilot. Try to override it.;;INT. THEED - CENTRAL HANGER - DAY;8;0;0;0;0;0;0;0;0;0;72
886;ARTOO;ANAKIN;beeps;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;1;0;0;0;0;0;0;0;0;0;9
887;ANAKIN;ARTOO;Look, there they are ! There they are! That's where the autopilot is taking us.;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;15;0;0;0;0;0;0;0;0;0;135
888;PADME;CATP. PANAKA;We don't have time for this, Captain.;;INT. THEED - PALACE - HALLWAY - DAY;7;0;0;0;0;0;0;0;0;0;63
889;CAPT. PANAKA;APDME;GO! Ascension guns!;;INT. THEED - PALACE - HALLWAY - DAY;3;0;0;0;0;0;0;0;0;0;27
890;ANAKIN;ARTOO;Whoo, boy! This is tense!;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;5;0;0;0;0;0;0;0;0;0;45
891;ARTOO;ANAKIN;beeps;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;1;0;0;0;0;0;0;0;0;0;9
892;ANAKIN;ARTOO;: Oops! ARTOO, get us off Autopilot! It's gonna get us both killed.;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;13;0;0;0;0;0;0;0;0;0;117
893;ARTOO;ANAKIN;beeps;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;1;0;0;0;0;0;0;0;0;0;9
894;ANAKIN;X_X;Yes I've got control. You did it, ARTOO!;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;8;0;0;0;0;0;0;0;0;0;72
895;ARTOO;ANAKIN;beeps;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;1;0;0;0;0;0;0;0;0;0;9
896;ANAKIN;ARTOO;Go back!?! Qui-Gon told me to stay in this cockpit and that's what I'm gonna do. Now c'mon!;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;18;0;0;0;0;0;0;0;0;0;162
897;ARTOO;ANAKIN;beeps;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;1;0;0;0;0;0;0;0;0;0;9
898;ANAKIN;ARTOO;I'll try spinning, that's a good trick.;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;7;0;0;0;0;0;0;0;0;0;63
899;ARTOO;ANAKIN;beeps;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;1;0;0;0;0;0;0;0;0;0;9
900;ANAKIN;ARTOO;I know we're in trouble! Hang on! The way out of this mess is the way we got into it.;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;20;0;0;0;0;0;0;0;0;0;180
901;ARTOO;ANAKIN;beeps;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;1;0;0;0;0;0;0;0;0;0;9
902;ANAKIN;ARTOO;Which one? This one?;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;4;0;0;0;0;0;0;0;0;0;36
903;PADME;CAPT. PANAKA;Throw down your weapons. They win this round.;;INT. THEED - PALACE - HALLWAY TO THRONE ROOM;8;0;0;0;0;0;0;0;0;0;72
904;ARTOO;ANAKIN;beeps;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;1;0;0;0;0;0;0;0;0;0;9
905;ANAKIN;ARTOO;We're hit!;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;2;0;0;0;0;0;0;0;0;0;18
906;ARTOO;ANAKIN;beeps;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;1;0;0;0;0;0;0;0;0;0;9
907;ANAKIN;ARTOO;I'm trying to stop! I'm trying to stop! Whoa!;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;9;0;0;0;0;0;0;0;0;0;81
908;ARTOO;ANAKIN;beeps;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;1;0;0;0;0;0;0;0;0;0;9
909;ANAKIN;ARTOO;Everything's overheated. All the lights are red.;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;7;0;0;0;0;0;0;0;0;0;63
910;ARTOO;ANAKIN;beeps;;INT. NABOO STARFIGHTER - COCKPIT - SPACE;1;0;0;0;0;0;0;0;0;0;9
911;JAR JAR;X_X;Dissa bad, berry bombad.;;EXT. NABOO GRASS PLAINS - DAY;4;0;0;0;0;0;0;0;0;0;36
912;GENERAL CEEL;X_X;Mesa hopen dissa working for da Queen.;;EXT. NABOO GRASS PLAINS - DAY;7;0;0;0;0;0;0;0;0;0;63
913;NUTE;PADME;Your little insurrection is at an end, Your Highness. Time for you to sign the treaty and end this pointless debate in the Senate.;;INT. THED - PALACE THRONE ROOM - DAY;24;0;0;0;0;0;0;0;0;0;216
914;SABE;NUTE;I will not be signing any treaty, Viceroy, because you've lost!;;INT. THED - PALACE THRONE ROOM - DAY;11;0;0;0;0;0;0;0;0;0;99
915;NUTE;DROIDS;After her! This one is a decoy!;;INT. THED - PALACE THRONE ROOM - DAY;7;0;0;0;0;0;0;0;0;0;63
916;CAPT. PANAKA;SOLDATS;Jam the doors.;;INT. THED - PALACE THRONE ROOM - DAY;3;0;0;0;0;0;0;0;0;0;27
917;PADME;NUTE;Now, Viceroy, this is the end of your occupation here.;;INT. THED - PALACE THRONE ROOM - DAY;10;0;0;0;0;0;0;0;0;0;90
918;QUI-GON;OBI-WAN;It is too late It's;;INT. THEED - POWER GENERATOR - MELTING PIT;5;0;0;0;0;0;0;0;0;0;45
919;OBI-WAN;QUI-GON;No!;;INT. THEED - POWER GENERATOR - MELTING PIT;1;0;0;0;0;0;0;0;0;0;9
920;QUI-GON;OBI-WAN;Obi-Wan promise promise me you'll train the boy;;INT. THEED - POWER GENERATOR - MELTING PIT;8;0;0;0;0;0;0;0;0;0;72
921;OBI-WAN;QUI-GON;Yes, Master;;INT. THEED - POWER GENERATOR - MELTING PIT;2;0;0;0;0;0;0;0;0;0;18
922;QUI-GON;OBI-WAN;He is the chosen one he will bring balance train him!;;INT. THEED - POWER GENERATOR - MELTING PIT;11;0;0;0;0;0;0;0;0;0;99
923;ANAKIN;ARTOO;Yes! We have power. Shields up.;;INT. NABOO STARFIGHTER - COCKPIT - FEDERATION HANGER;6;0;0;0;0;0;0;0;0;0;54
924;ARTOO;ANAKIN;beeps;;INT. NABOO STARFIGHTER - COCKPIT - FEDERATION HANGER;1;0;0;0;0;0;0;0;0;0;9
925;ANAKIN;ARTOO;Let's get outta here.;;INT. NABOO STARFIGHTER - COCKPIT - FEDERATION HANGER;4;0;0;0;0;0;0;0;0;0;36
926;ARTOO;ANAKIN;beeps;;INT. NABOO STARFIGHTER - COCKPIT - FEDERATION HANGER;1;0;0;0;0;0;0;0;0;0;9
927;ANAKIN;ARTOO;Now, this is Podracing.;;INT. NABOO STARFIGHTER - COCKPIT - FEDERATION HANGER;4;0;0;0;0;0;0;0;0;0;36
928;ARTOO;ANAKIN;beeps;;INT. NABOO STARFIGHTER - COCKPIT - FEDERATION HANGER;1;0;0;0;0;0;0;0;0;0;9
929;TEY HOW;DOFINE;Sir, we're losing power There is some problem with the main reactor;;INT. FEDERATION BATTLESHIP - BRIDGE;12;0;0;0;0;0;0;0;0;0;108
930;DOFINE;TEY HOW;Impossible! Nothing can get through our shield.;;INT. FEDERATION BATTLESHIP - BRIDGE;7;0;0;0;0;0;0;0;0;0;63
931;BRAVO TWO;RIC OLIE;What's that? It's blowing up from the inside.;;INT. NABOO FIGHTER - COCKPIT - SPACE;8;0;0;0;0;0;0;0;0;0;72
932;RIC OLIE;BRAVO TWO;I don't know, we didn't hit it.;;INT. NABOO FIGHTER - COCKPIT - SPACE;7;0;0;0;0;0;0;0;0;0;63
933;BRAVO THREE;RIC OLIE;Look! One of ours! Outta the main hold!;;INT. NABOO FIGHTER - COCKPIT - SPACE;8;0;0;0;0;0;0;0;0;0;72
934;JAR JAR;GENERAL CEEL;Was'n they doing?;;EXT. NABOO GRASS PLAINS - DAY;3;0;0;0;0;0;0;0;0;0;27
935;GENERAL CEEL;JAR JAR;The control ship has been destroyed. Look!;;EXT. NABOO GRASS PLAINS - DAY;7;0;0;0;0;0;0;0;0;0;63
936;JAR JAR;GENERAL CEEL;They all broke-ed.;;EXT. NABOO GRASS PLAINS - DAY;3;0;0;0;0;0;0;0;0;0;27
937;PADME;NUTE;Now, Viceroy, you are going to have to go back to the Senate and explain all this.;;INT. MAIN HANGER - COURTYARD - DAY;17;0;0;0;0;0;0;0;0;0;153
938;CAPT. PANAKA;NUTE;I think you can kiss your Trade franchise goodbye.;;INT. MAIN HANGER - COURTYARD - DAY;9;0;0;0;0;0;0;0;0;0;81
939;PALPATINE;OBI-WAN;We are indebted to you for your bravery, Obi-Wan Kenobi.;;INT. MAIN HANGER - COURTYARD - DAY;10;0;0;0;0;0;0;0;0;0;90
940;PALPATINE;ANAKIN;And you, young Skywalker. We will watch your career with great interest.;;INT. MAIN HANGER - COURTYARD - DAY;12;0;0;0;0;0;0;0;0;0;108
941;AMIDALA;PALPATINE;Congratulations on your election, Chancellor. It is so good to see you again.;;INT. MAIN HANGER - COURTYARD - DAY;13;0;0;0;0;0;0;0;0;0;117
942;PALPATINE;AMIDALA;It's good to be home. Your boldness has saved our people, Your Majesty. It is you who should be congratulated. Together we shall bring peace and prosperity to the Republic.;;INT. MAIN HANGER - COURTYARD - DAY;30;0;0;0;0;0;0;0;0;0;270
943;YODA;OBI-WAN;Confer on you, the level of Jedi Knight the Coucil does. But agree on you taking this boy as your Padawan learner, I do not.;;INT. TURRET ROOM - NABOO PALACE - LATE DAY;25;0;0;0;0;0;0;0;0;0;225
944;OBI-WAN;YODA;Qui-Gon believed in him. I believe in Qui-Gon.;;INT. TURRET ROOM - NABOO PALACE - LATE DAY;8;0;0;0;0;0;0;0;0;0;72
945;YODA;OBI-WAN;The Chosen One the boy may be. nevertheless, grave danger I fear in his training.;;INT. TURRET ROOM - NABOO PALACE - LATE DAY;15;0;0;0;0;0;0;0;0;0;135
946;OBI-WAN;YODA;Master Yoda, I gave Qui-Gon my word. I will train Anakin. Without the approval of the Council if I must.;;INT. TURRET ROOM - NABOO PALACE - LATE DAY;20;0;0;0;0;0;0;0;0;0;180
947;YODA;OBI-WAN;Qui-Gon's defiance I sense in you. Need that, you do not. Agree, the council does. Your apprentice, young Skywalker will be.;;INT. TURRET ROOM - NABOO PALACE - LATE DAY;21;0;0;0;0;0;0;0;0;0;189
948;ANAKIN;OBI-WAN;What will happen to me now?;;EXT. THEED - CENTRAL PLAZA - FUNERAL TEMPLE STEPS - SUNSET;6;0;0;0;0;0;0;0;0;0;54
949;OBI-WAN;ANAKIN;I am your Master now. You will become a Jedi, I promise.;;EXT. THEED - CENTRAL PLAZA - FUNERAL TEMPLE STEPS - SUNSET;12;0;0;0;0;0;0;0;0;0;108
950;MACE WINDU;YODA;There is no doubt. The mysterious warrior was a Sith.;;EXT. THEED - CENTRAL PLAZA - FUNERAL TEMPLE STEPS - SUNSET;10;0;0;0;0;0;0;0;0;0;90
951;YODA;MACE WINDU;Always two there are no more no less. A maste and an apprentice.;;EXT. THEED - CENTRAL PLAZA - FUNERAL TEMPLE STEPS - SUNSET;13;0;0;0;0;0;0;0;0;0;117
952;MACE WINDU;YODA;But which one was destroyed, the master or the apprentice?;;EXT. THEED - CENTRAL PLAZA - FUNERAL TEMPLE STEPS - SUNSET;10;0;0;0;0;0;0;0;0;0;90
